"","Row.names","Gene.Symbol","ID","id","V12CBD","V15CBD","V59CBD","V75CBD","V77CBD","V96CBD","V99CBD","V100CBD","V12DMSO","V15DMSO","V59DMSO","V75DMSO","V77DMSO","V96DMSO","V99DMSO","V100DMSO"
"123","CD58","CD58","211744_s_at",11629,0.8408167,0.526967,0.67845434,0.59470195,0.28079256,0.5501241,0.84175426,0.59220946,0.86938184,0.293735,0.8602448,0.7428448,0.81492245,0.8129148,0.8108907,0.73767287
"133","CDK2","CDK2","211803_at",11681,0.4699372,0.25933662,0.030664373,0.26495227,0.1474523,0.056852344,0.48384473,-0.011016439,0.3584796,0.19732523,0.24200338,0.4013575,0.34530467,0.30754694,0.31118265,0.2982926
"337","GPER1","GPER1","211829_s_at",11707,-0.29496548,-0.35994422,-0.1754638,-0.5288828,-0.27364135,-0.24893321,-0.3525067,-0.5795165,-0.14170022,-0.5696959,-0.12752818,-0.31636035,-0.1610482,-0.11514945,-0.14439027,-0.08047424
"66","BAX","BAX","211833_s_at",11711,0.9621737,0.81630754,1.0266151,0.9741418,1.2679578,1.1412683,0.4620854,1.3856246,1.0656568,0.7808128,1.1675179,0.9587064,1.1720251,1.1163841,1.1026496,1.2064946
"82","BRCA1","BRCA1","211851_x_at",11727,-0.22215202,-0.42875057,-0.3271774,-0.3118894,-0.2943371,-0.25171274,-0.40542957,-0.22954594,-0.18162434,-0.564849,-0.22644636,-0.27845758,-0.18292809,-0.19795896,-0.19419397,-0.2132075
"750","SLC25A14","SLC25A14","211855_s_at",11729,0.23905045,0.3168172,0.19203629,0.12076389,0.11658386,0.049145978,0.3124597,-0.24226372,0.3485451,0.2734854,0.30950636,0.30720857,0.35750943,0.35082513,0.33839753,0.32767236
"920","YME1L1","YME1L1","211902_x_at",11772,-0.2596791,-0.18475144,-0.23632532,-0.2358584,-0.14876296,-0.26011276,-0.21995641,-0.38031343,-0.22487457,-0.14432232,-0.22090167,-0.22596379,-0.2223288,-0.22175308,-0.21673794,-0.22083843
"102","CAT","CAT","211922_s_at",11791,0.2978129,0.1874207,0.22959912,0.07295572,0.30326003,0.21950631,0.36015964,-0.007363656,0.35013008,0.03530767,0.3237406,0.22387175,0.3542463,0.36813006,0.37777725,0.33987105
"533","NOLC1","NOLC1","211949_s_at",11818,0.03934718,-0.16182396,-0.25400376,-0.13869329,-0.18473864,-0.14164397,0.044475183,-0.070222735,0.06821583,-0.33752608,-0.0328418,-0.008728065,0.033867855,0.060319178,0.044793785,0.02857751
"203","DAG1","DAG1","212128_s_at",11984,0.323496,0.39361897,0.42203578,0.42560065,0.41855988,0.46083504,0.3299157,0.2811999,0.37101316,0.52919614,0.377523,0.4109708,0.3741085,0.38817182,0.37488982,0.33646262
"584","PDS5A","PDS5A","212138_at",11994,-0.26684603,0.0694759,-0.048900645,-0.07496747,-0.018920401,-0.046645198,-0.24387902,-0.22115067,-0.19190288,0.286866,-0.17758614,-0.10998306,-0.18319668,-0.17720725,-0.17453066,-0.15974452
"855","TMEM97","TMEM97","212279_at",12127,0.34129485,0.048902255,0.48749647,0.1421514,0.47195995,0.43897095,0.36238945,0.07525221,0.57604563,-0.29489604,0.62204087,0.23873745,0.7038492,0.6304963,0.6748223,0.50891656
"852","TMED10","TMED10","212352_s_at",12192,-0.047242958,-0.09062944,0.0109381275,-0.16748494,0.014684898,0.028712476,-0.17652868,-0.09611423,0.0679065,-0.12700066,0.041589417,-0.06342414,0.06949871,0.07193797,0.05225214,0.09836908
"785","SPRED2","SPRED2","212466_at",12295,-0.7440592,-0.7406085,-0.7885913,-0.76836985,-0.82493275,-0.78727704,-0.7506041,-0.8106779,-0.74016505,-0.7512017,-0.7411701,-0.7398515,-0.74659216,-0.7395135,-0.7466358,-0.74471337
"462","MAPK1IP1L","MAPK1IP1L","212497_at",12323,-0.026258059,0.04091093,0.014503962,0.073106416,0.07947244,-0.018385036,-0.051859405,0.00024694813,-0.042137004,0.089153074,-0.019461626,0.025523027,-0.03785698,-0.036555592,-0.047555458,-0.040393945
"797","STAT5B","STAT5B","212550_at",12372,-0.66903806,-0.6657531,-0.6544864,-0.70177144,-0.70440656,-0.65612197,-0.5916017,-0.83679086,-0.624034,-0.70033246,-0.63834006,-0.6723398,-0.6234506,-0.61142516,-0.6107359,-0.6358567
"101","CAST","CAST","212580_at",12400,0.8977856,0.680005,0.70882875,0.7560566,0.77105993,0.61362934,0.7216732,0.7066285,0.8385405,0.5331439,0.8534428,0.7858768,0.7957293,0.78148633,0.7865146,0.749701
"666","PTPRC","PTPRC","212588_at",12408,-0.78901196,-0.82960016,-0.83607644,-0.87900484,-0.791739,-0.8342828,-0.76667756,-0.9236146,-0.7849531,-0.85770684,-0.8105759,-0.83644843,-0.78732795,-0.7856785,-0.78898543,-0.7789747
"748","SLC1A4","SLC1A4","212810_s_at",12606,0.23450702,0.06805564,0.1840644,0.022726707,-0.015871681,0.09870843,0.3192657,-0.17673066,0.24663216,-0.08951642,0.25320885,0.16066669,0.2137546,0.23018315,0.25077742,0.20650426
"720","RRP1B","RRP1B","212844_at",12635,-0.36356902,-0.465425,-0.4265053,-0.4345679,-0.34091014,-0.3748985,-0.3726174,-0.5657243,-0.32840237,-0.54773355,-0.36921683,-0.38442686,-0.3197229,-0.31885743,-0.3147208,-0.33104488
"207","DCUN1D4","DCUN1D4","212855_at",12642,-0.61049414,-0.72384495,-0.68943954,-0.7435783,-0.6158672,-0.69174856,-0.6236005,-0.7415499,-0.6026212,-0.79792076,-0.6406063,-0.6887647,-0.6087036,-0.6046755,-0.60849935,-0.5971222
"34","APBB2","APBB2","212985_at",12757,1.0284775,0.47317246,0.7383719,0.5132469,0.64333504,0.73818636,1.0091145,0.733967,1.1523039,-0.014992331,1.1161414,0.8016963,1.2995011,1.1892885,1.162284,0.9765302
"847","TLK2","TLK2","212986_s_at",12758,2.3629932,1.8879119,2.1615818,1.808304,2.1867394,1.9184902,2.4901986,1.7790731,2.2686846,1.6572555,2.2727673,2.161201,2.2673292,2.2943983,2.2719133,2.2115507
"142","CEBPD","CEBPD","213006_at",12776,-0.6234593,-0.6446017,-0.68899906,-0.689524,-0.63204783,-0.70153344,-0.5505967,-0.7400446,-0.63695145,-0.68723387,-0.6516437,-0.65706784,-0.6386415,-0.64242023,-0.6402466,-0.6332071
"189","CSNK1A1","CSNK1A1","213086_s_at",12856,3.5552986,3.8486233,2.777977,3.898982,2.9258833,3.3116994,3.680398,4.1406736,2.9510345,4.654871,2.5549858,3.5816097,2.8277812,2.8613784,2.7295818,2.9106197
"111","CCNA2","CCNA2","213226_at",12983,0.11299521,0.22509646,0.18442397,0.21099757,-0.044149123,0.037579358,0.109957054,0.29940623,0.11726958,0.34004125,0.17885247,0.19094424,0.08747789,0.11061321,0.117658615,0.08328001
"863","TP53BP1","TP53BP1","213266_at",13021,0.10641242,0.38645995,0.36853984,0.28483284,0.31267613,0.3190235,0.1797387,0.09881588,0.30415118,0.4046164,0.32885784,0.34189305,0.32702705,0.3301445,0.31911993,0.32182458
"519","NFATC4","NFATC4","213345_at",13096,-0.8117245,-0.78457445,-0.80421865,-0.70182943,-0.75996286,-0.7595872,-0.8313762,-0.68710923,-0.8088665,-0.78106207,-0.8108001,-0.7733264,-0.79972464,-0.7956283,-0.8018957,-0.78982836
"726","S100A13","S100A13","213481_at",13226,2.697993,2.7403064,2.9206717,2.502354,2.5663028,2.870484,2.531378,3.0547862,2.980483,2.7178125,2.9716196,2.8017182,3.0751743,3.062984,2.934398,3.089465
"314","GADD45B","GADD45B","213560_at",13304,-0.5076939,-0.6621801,-0.5955653,-0.5139566,-0.5678914,-0.48747945,-0.5012208,-0.6049783,-0.5686908,-0.70846474,-0.5901486,-0.58247375,-0.58657265,-0.5784669,-0.56235236,-0.5996569
"680","RAC2","RAC2","213603_s_at",13346,-0.40022027,-0.46987617,-0.42993975,-0.45036632,-0.3990541,-0.369737,-0.43739545,-0.36931995,-0.39705867,-0.5056162,-0.42667097,-0.43569764,-0.4155859,-0.3819028,-0.39540154,-0.39661348
"265","ENOSF1","ENOSF1","213645_at",13388,-0.062223766,-0.024665087,-0.06442519,-0.14240685,-0.095835775,-0.10787308,0.08274045,-0.06849805,-0.008665334,-0.049918603,-0.0430357,-0.03724906,-0.029493775,-0.012814369,-0.009029421,-0.017991953
"504","MUC1","MUC1","213693_s_at",13434,0.19845961,0.57596284,0.47748286,0.7992009,0.378455,0.6640151,0.25455704,0.51192117,0.227092,0.8360183,0.19642055,0.5008712,0.21431151,0.25040025,0.2407294,0.2578933
"892","UBE3B","UBE3B","213822_s_at",13557,-0.34907338,-0.37811708,-0.38967037,-0.39624947,-0.35707283,-0.380868,-0.3586455,-0.4923769,-0.34249505,-0.40725085,-0.35870603,-0.36700246,-0.3432735,-0.34040233,-0.34650126,-0.3458468
"219","DHRS7","DHRS7","213868_s_at",13601,-0.5063715,-0.5482041,-0.54183096,-0.5708502,-0.4856538,-0.48527804,-0.47446954,-0.5020986,-0.48897055,-0.5729279,-0.51287836,-0.517023,-0.48101002,-0.47471502,-0.46731827,-0.47528684
"358","HMG20B","HMG20B","213966_at",13695,-0.5226507,-0.478234,-0.6262274,-0.5473064,-0.44409728,-0.5478991,-0.5405225,-0.57888067,-0.37993395,-0.5103575,-0.45846447,-0.41154268,-0.38590762,-0.38961512,-0.37142038,-0.36457115
"908","VGLL4","VGLL4","214004_s_at",13732,-0.19737898,-0.25881907,-0.11667242,-0.15860778,-0.13454203,-0.0975605,-0.26530716,0.035624694,-0.24912862,-0.16287291,-0.24077848,-0.24835849,-0.22999068,-0.23023784,-0.22663893,-0.20929879
"410","ITGB5","ITGB5","214020_x_at",13748,-0.355047,-0.3526162,-0.3262434,-0.33965656,-0.33614975,-0.30245018,-0.4491715,-0.2516703,-0.36269215,-0.31385404,-0.37045664,-0.36278343,-0.3763343,-0.37266615,-0.38247672,-0.3682867
"578","PCM1","PCM1","214118_x_at",13838,-0.03902674,-0.1656819,-0.24103734,-0.26930103,-0.14744167,-0.2470183,-0.054420054,-0.36550635,-0.0016935397,-0.28286877,-0.08930281,-0.14174435,-0.019296357,-0.012909504,-0.0046780664,0.032585613
"42","ARID4B","ARID4B","214139_at",13859,-0.40079406,-0.18219738,-0.085576035,-0.15413515,-0.1797513,-0.100859694,-0.35728106,-0.2477807,-0.25231266,-0.13636047,-0.1846015,-0.19763999,-0.2623873,-0.24313584,-0.23285757,-0.24266441
"736","SDHB","SDHB","214166_at",13886,2.3751585,1.8615667,1.7904973,1.7316831,1.8607215,2.0291243,2.5283573,1.3163002,2.3909626,1.6733385,2.1969895,2.1173117,2.4815984,2.420969,2.404492,2.2778208
"777","SOX2","SOX2","214178_s_at",13898,-0.14535345,0.19052416,0.52582383,0.48131365,0.31624788,0.5308624,-0.48688185,0.8061603,-0.32778215,0.660206,-0.046230536,-0.052494567,-0.318211,-0.24570017,-0.26639953,-0.22431023
"875","TRIM2","TRIM2","214248_s_at",13967,-0.22529617,-0.4446722,-0.5077361,-0.34505117,-0.33787692,-0.48564938,-0.1462232,-0.25118315,-0.4113567,-0.48048487,-0.46610606,-0.36513853,-0.4301204,-0.43990052,-0.42997327,-0.41788608
"394","IKBKE","IKBKE","214398_s_at",14114,-0.63981485,-0.62880456,-0.6152873,-0.5800515,-0.58275455,-0.62490964,-0.66057855,-0.6823816,-0.6243569,-0.64535874,-0.6186843,-0.62409157,-0.63113445,-0.6351788,-0.6249692,-0.62173456
"781","SPDEF","SPDEF","214403_x_at",14119,-0.4161497,-0.45472425,-0.45200107,-0.41786623,-0.44181293,-0.4503955,-0.3951835,-0.48534876,-0.39716053,-0.5026182,-0.4060126,-0.40029362,-0.40081403,-0.4038736,-0.40977147,-0.42014077
"524","NFKBIB","NFKBIB","214448_x_at",14161,-0.8480922,-0.84540176,-0.82854927,-0.8471084,-0.8302666,-0.83850276,-0.83997786,-0.84989977,-0.83671284,-0.86417156,-0.83172387,-0.8459786,-0.8336203,-0.8334713,-0.82681125,-0.82397443
"415","KAT6B","KAT6B","214496_x_at",14208,-0.37244794,-0.34307575,-0.34042042,-0.2614318,-0.42173985,-0.3364429,-0.31204638,-0.28133798,-0.41646394,-0.31573704,-0.39363778,-0.32677805,-0.40969074,-0.41163087,-0.40863487,-0.39416623
"46","ARPP19","ARPP19","214553_s_at",14265,1.8181559,1.4291421,1.3266969,2.0409074,1.9180164,1.5205694,1.6225603,1.284532,2.0150232,0.68582475,1.7728299,1.9346366,2.0003357,1.8867792,1.9402258,2.0091414
"567","PAICS","PAICS","214664_at",14372,-0.4078318,-0.41974708,-0.520688,-0.48571166,-0.44354656,-0.47551176,-0.29974902,-0.48223773,-0.34761596,-0.4660944,-0.37466785,-0.38034526,-0.31667814,-0.32488695,-0.32149228,-0.33953556
"158","CHP1","CHP1","214665_s_at",14373,0.22815467,0.16646805,0.2233778,0.4094344,0.1998966,0.27081516,0.15564899,0.120020896,0.23714818,0.20112017,0.24168482,0.30703962,0.22376202,0.24004021,0.22554205,0.19622082
"432","KTN1","KTN1","214709_s_at",14417,-0.63403773,-0.72869503,-0.72290415,-0.7044964,-0.66533184,-0.619697,-0.64294046,-0.37922445,-0.6539682,-0.7353596,-0.68045324,-0.6938286,-0.66263664,-0.63646114,-0.64555544,-0.6375736
"197","CTTN","CTTN","214782_at",14487,-0.10892932,-0.45281762,-0.24924475,-0.48981786,-0.17753473,-0.26168883,-0.22749189,-0.2839635,-0.10055474,-0.5480129,-0.14482002,-0.33183843,-0.10224978,-0.07035945,-0.111839615,-0.08785901
"737","SENP6","SENP6","214790_at",14495,-0.03876675,0.023865143,0.1145259,0.112584814,0.06498192,0.09909679,-0.19175711,0.13570711,-0.1072578,0.13207956,-0.04411528,-0.03714141,-0.114232905,-0.0930201,-0.10173591,-0.06993753
"744","SHC1","SHC1","214853_s_at",14557,-0.32840994,-0.11797062,-0.24734104,-0.0988876,-0.032261226,-0.20052788,-0.1542553,-0.18460035,-0.3341886,-0.110806264,-0.32561323,-0.24069312,-0.29717243,-0.34067622,-0.29105058,-0.2993979
"287","FBXO21","FBXO21","214891_at",14595,0.94339526,1.1488888,1.1944188,0.8514242,1.0468663,1.1461307,0.7600359,1.0160941,1.1140865,1.3907846,1.1187451,1.0036032,1.0385405,1.102599,1.1426336,1.1529496
"58","ATP6V1D","ATP6V1D","214923_at",14627,-0.49276116,-0.5764206,-0.5289341,-0.62798405,-0.54932207,-0.5431253,-0.51224774,-0.5832476,-0.47817314,-0.65347433,-0.47645122,-0.5483635,-0.48096737,-0.46178147,-0.4701983,-0.4652458
"693","RBM34","RBM34","214942_at",14646,-0.3337111,-0.3373989,-0.31214714,-0.27000973,-0.35058728,-0.30118427,-0.36577556,-0.28992963,-0.3714939,-0.32543278,-0.36369088,-0.34200415,-0.38134128,-0.3748807,-0.37754777,-0.37778756
"667","PTPRF","PTPRF","215066_at",14768,-0.70287484,-0.7010824,-0.6669442,-0.6781581,-0.64679337,-0.70886093,-0.7258018,-0.64965165,-0.73922527,-0.73414457,-0.7140966,-0.74140966,-0.73279035,-0.75498635,-0.7491172,-0.7226126
"453","MACF1","MACF1","215222_x_at",14921,0.37290993,0.88166,0.99424344,1.0931449,0.5679696,0.9646425,0.12406158,1.3741903,0.28570235,1.3734217,0.51704156,0.6487192,0.3280081,0.31891814,0.32296953,0.37479356
"639","PRKAG2","PRKAG2","215231_at",14930,0.35517082,0.3486413,0.15097955,0.35060582,0.55754393,0.23259898,0.47404525,0.34644988,0.46314234,0.2518201,0.37182188,0.4466773,0.50333893,0.4942927,0.47988433,0.52259284
"569","PAK4","PAK4","215326_at",15024,-0.4961308,-0.51932395,-0.4943789,-0.597704,-0.32701188,-0.4249817,-0.47092474,-0.5228592,-0.42475107,-0.5712448,-0.45066223,-0.52098966,-0.4248918,-0.4036843,-0.40225318,-0.40483776
"121","CD40","CD40","215346_at",15044,-0.044611607,0.11548267,0.0095157,0.23798306,0.09741844,-0.031633195,0.0397097,-0.014723855,-0.1410914,0.08681452,-0.12855728,-0.011071864,-0.08593312,-0.156775,-0.15097602,-0.113196276
"598","PIK3C3","PIK3C3","215394_at",15092,-0.3578093,-0.60542274,-0.623875,-0.5374325,-0.50480396,-0.5562641,-0.3321441,-0.5209798,-0.43963853,-0.7084786,-0.5078843,-0.52192986,-0.4687394,-0.4712125,-0.4577828,-0.4987642
"420","KDM5A","KDM5A","215698_at",15392,-0.8154698,-0.83265334,-0.8355029,-0.8135723,-0.8161074,-0.8044145,-0.8189615,-0.80635697,-0.802528,-0.82155454,-0.8181685,-0.810866,-0.80850315,-0.80524564,-0.8035372,-0.7997728
"446","LRRC41","LRRC41","215765_at",15459,0.54418886,0.7305512,0.5981651,0.580203,0.87079114,0.6401743,0.51670116,0.4971272,0.5337088,0.78488046,0.4750764,0.53557783,0.51826686,0.51441133,0.5032703,0.56289154
"731","SCARB1","SCARB1","215835_at",15529,-0.41627312,-0.600713,-0.5693675,-0.53720766,-0.38496453,-0.49945122,-0.44789374,-0.51214135,-0.478699,-0.5821547,-0.52565634,-0.5289513,-0.48963028,-0.48608765,-0.49224794,-0.4706679
"204","DAXX","DAXX","216038_x_at",15727,-0.3534937,-0.4051114,-0.41230443,-0.45442796,-0.34856942,-0.3808477,-0.33854163,-0.47331837,-0.2902778,-0.47730502,-0.32179186,-0.3581505,-0.27873003,-0.29375914,-0.28058925,-0.3042139
"458","MAP3K4","MAP3K4","216199_s_at",15888,-0.7334488,-0.719138,-0.6980404,-0.7108828,-0.7330867,-0.69983554,-0.71472406,-0.79155016,-0.69839746,-0.7329315,-0.6948083,-0.6925248,-0.69828606,-0.687626,-0.6943569,-0.70532614
"638","PRKACA","PRKACA","216234_s_at",15923,-0.11302759,0.017009985,-0.015470583,0.14827569,-0.12003219,0.11097099,-0.23293783,0.19989009,-0.26001492,0.2815574,-0.20018186,-0.11663303,-0.24429242,-0.2456681,-0.276681,-0.27458724
"457","MAP2K5","MAP2K5","216435_at",16119,-0.43688637,-0.49403718,-0.40135795,-0.4272195,-0.4425221,-0.44014415,-0.43601528,-0.45254007,-0.4242986,-0.53431684,-0.408728,-0.44615194,-0.43276456,-0.42699388,-0.4347401,-0.43409973
"601","PIK3R4","PIK3R4","216752_at",16432,-0.6669413,-0.767713,-0.7833322,-0.79713047,-0.6263092,-0.7349462,-0.73583704,-0.7855991,-0.65134126,-0.7980842,-0.6667208,-0.6879998,-0.6334117,-0.6294118,-0.6524717,-0.64600706
"719","RRP12","RRP12","216909_at",16588,0.19932625,0.1370523,0.14621998,0.19775154,-0.061471466,0.063506916,0.20225553,0.07771634,0.023827203,0.24916354,0.060514934,0.11774654,-0.00243117,0.0092998855,0.0058184694,0.00078978005
"664","PTPN12","PTPN12","216915_s_at",16593,0.012362137,-0.020207487,0.050316114,0.081596605,0.18401775,0.017372057,-0.1300774,-0.06504498,0.09233897,-0.07246754,0.04842824,0.07007024,0.052842278,0.06306471,0.042852644,0.09446705
"39","ARHGAP1","ARHGAP1","217153_at",16826,0.24879293,0.19714205,0.27855194,0.20643677,0.18781099,0.29409787,0.4159971,0.040206812,0.306152,0.13742132,0.2905205,0.26606572,0.29506564,0.3495208,0.35519665,0.28718218
"759","SLC37A4","SLC37A4","217289_s_at",16959,-0.27315646,-0.36939314,-0.31641325,-0.44535533,-0.35861224,-0.29022232,-0.31008744,-0.32957602,-0.21786465,-0.4238719,-0.2668219,-0.3529973,-0.22967796,-0.21552576,-0.2057309,-0.20926324
"51","ATF6","ATF6","217550_at",17216,-0.027432863,-0.03327189,0.14040747,0.029923443,0.19701049,0.14917922,-0.18580589,0.03938138,0.03776276,-0.06998982,0.10368112,0.009225879,0.050423037,0.059776604,0.04858864,0.022373512
"765","SMC1A","SMC1A","217555_at",17221,0.020164065,-0.020442147,-0.033686217,-0.075062364,-0.10619235,-0.10673414,0.055091806,-0.13335453,0.017988918,-0.1154098,0.023111349,0.0077779624,0.0037563338,-0.0130890785,-0.0065442515,-0.0129031325
"537","NPC1","NPC1","217584_at",17250,-0.56231266,-0.5381252,-0.5123296,-0.51579875,-0.53278476,-0.51092374,-0.6142639,-0.5134887,-0.56967807,-0.48678407,-0.5614803,-0.53720796,-0.5581665,-0.5597991,-0.5707378,-0.54531527
"331","GNAS","GNAS","217673_x_at",17339,-0.8084345,-0.8490003,-0.83302885,-0.84092194,-0.7871447,-0.82895553,-0.83244866,-0.81819385,-0.79796296,-0.849642,-0.80972487,-0.821091,-0.804247,-0.7979876,-0.80768454,-0.79393846
"663","PTPN1","PTPN1","217686_at",17352,-0.6470272,-0.6137098,-0.643792,-0.6289856,-0.5954733,-0.6743492,-0.5745136,-0.5390442,-0.65201086,-0.6658818,-0.6524099,-0.64399916,-0.6521052,-0.66515744,-0.6506913,-0.6296126
"678","RAB31","RAB31","217762_s_at",17419,0.073159754,-0.08327116,-0.25832227,-0.1202144,-0.25955677,-0.24334614,0.09717333,0.016172893,-0.06383384,-0.03313048,-0.13229385,-0.04397053,-0.084398925,-0.10177836,-0.09975221,-0.115277134
"919","YKT6","YKT6","217785_s_at",17437,0.112622775,0.17945856,-0.06788881,0.078634486,-0.0047513545,0.0032244474,0.255931,-0.07985926,0.15088554,0.18729615,0.12308737,0.20365156,0.16339687,0.175179,0.18572882,0.12206488
"890","UBE2J1","UBE2J1","217824_at",17472,-0.24390694,-0.17252152,-0.15123051,-0.16337316,-0.18795463,-0.1800062,-0.31448036,-0.18448389,-0.25792933,-0.15268235,-0.21876259,-0.23388182,-0.2581998,-0.25888896,-0.27128437,-0.2456381
"155","CHMP4A","CHMP4A","218572_at",18118,-0.82499963,-0.8220116,-0.8117491,-0.7894853,-0.8245874,-0.7969469,-0.7978849,-0.81290424,-0.79643923,-0.8216461,-0.8063535,-0.79240805,-0.79813457,-0.80016154,-0.79689765,-0.7930413
"641","PRKCH","PRKCH","218764_at",18286,-0.5937595,-0.7695833,-0.6582168,-0.8028642,-0.5900822,-0.63690054,-0.6775857,-0.59170085,-0.5853272,-0.870932,-0.6089241,-0.71798927,-0.60315245,-0.57941943,-0.5923134,-0.575642
"906","VAV3","VAV3","218806_s_at",18323,-0.6294956,-0.75565016,-0.71450657,-0.72414154,-0.7409487,-0.70885473,-0.64784133,-0.65867263,-0.67966026,-0.7950602,-0.6886992,-0.70308685,-0.6603381,-0.67733806,-0.6879125,-0.67268
"52","ATG3","ATG3","220237_at",19670,-0.3471664,-0.1423239,-0.10035674,-0.05392136,-0.23509263,-0.10264467,-0.2976737,-0.23424837,-0.41813308,0.03629295,-0.3356968,-0.26934403,-0.40313882,-0.3955223,-0.39443314,-0.4051587
"395","IKZF1","IKZF1","220704_at",20134,0.15525897,0.60196114,0.13443075,0.42571983,0.33757287,0.16999947,0.37764746,0.022331452,0.22608992,0.89933765,0.12825048,0.4274434,0.24225625,0.22393414,0.24447551,0.22160935
"903","UTP14A","UTP14A","221098_x_at",20517,-0.25285548,-0.29531258,-0.1477641,-0.19567142,-0.2762203,-0.15166844,-0.2710098,-0.19878978,-0.21015412,-0.32063165,-0.17515847,-0.23903076,-0.19329225,-0.19066726,-0.18011932,-0.19570008
"7","ABHD6","ABHD6","221678_at",21071,-0.5502572,-0.62078476,-0.6644522,-0.59321165,-0.6445344,-0.60961026,-0.54121375,-0.609582,-0.5469299,-0.68424606,-0.5740653,-0.5737417,-0.55122703,-0.5443754,-0.5620602,-0.5575944
"162","CLIC4","CLIC4","221881_s_at",21262,-0.11853581,-0.040175445,-0.16516438,-0.085175194,-0.16492395,-0.12688155,-0.043203786,-0.09436133,-0.13134532,0.035778083,-0.15789105,-0.072127,-0.12570257,-0.12260328,-0.12864542,-0.13879591
"274","ETV1","ETV1","221910_at",21290,-0.09156338,-0.25783962,-0.2349804,-0.16996488,-0.21076751,-0.23674917,-0.060857814,-0.23282385,-0.09323636,-0.41687208,-0.09850113,-0.12659633,-0.09627468,-0.10425442,-0.09983775,-0.0986563
"745","SIRT3","SIRT3","221913_at",21293,-0.5797254,-0.81656146,-0.8431242,-0.83113986,-0.7406906,-0.7348273,-0.63628685,-0.5392087,-0.59228903,-0.9162647,-0.6887533,-0.6776794,-0.6108488,-0.5980227,-0.617511,-0.5981129
"819","TBX2","TBX2","221977_at",21356,-0.14441496,-0.19557023,-0.14233692,-0.17007849,-0.17384212,-0.17252009,-0.22881754,-0.17048143,-0.17441116,-0.19544691,-0.18309541,-0.20291087,-0.17742625,-0.18323594,-0.21567924,-0.118409134
"190","CSNK1E","CSNK1E","222015_at",21394,-0.357333,-0.21819991,-0.24457844,-0.25752342,-0.24028584,-0.26680556,-0.43593478,-0.52228886,-0.2724809,-0.146278,-0.2532697,-0.23810998,-0.26918593,-0.2512146,-0.25146738,-0.26743925
"310","G3BP1","G3BP1","222187_x_at",21564,0.69658154,0.8900935,0.875527,1.0841126,0.8955977,0.8516032,0.6653636,0.8986963,0.6240364,1.1400064,0.65232426,0.7682726,0.6533418,0.6140423,0.6361134,0.64553255
"740","SFN","SFN","33322_i_at",21799,-0.40623865,-0.5382192,-0.6203141,-0.622394,-0.64339024,-0.56745327,-0.33344725,-0.3706714,-0.37870663,-0.6644484,-0.4418555,-0.49087524,-0.35218018,-0.37253886,-0.3764892,-0.40167248
"397","IL1B","IL1B","39402_at",21940,-0.5949947,-0.68134826,-0.6148886,-0.63605654,-0.5989373,-0.6230874,-0.6746323,-0.70021224,-0.5328237,-0.77224606,-0.54627013,-0.5903637,-0.5276218,-0.5243658,-0.5394226,-0.51948
