Gene,Sample1,Sample2,Sample3
4.1929,4.1929,4.1805,214530_x_at
6.7187,6.7187,5.8459,214531_s_at
6.1577,6.1577,6.3824,214532_x_at
5.0233,5.0233,4.1805,214533_at
5.9731,5.9731,5.0496,214534_at
5.4911,5.4911,4.3497,214535_s_at
5.2993,5.2993,4.1806,214536_at
8.9673,8.9673,8.5011,214537_at
4.3479,4.3479,4.6122,214538_x_at
5.1672,5.1672,5.3916,214539_at
6.1773,6.1773,5.0323,214540_at
4.1929,4.1929,4.1807,214541_s_at
7.2223,7.2223,7.0005,214542_x_at
6.3193,6.3193,6.7103,214543_x_at
5.5263,5.5263,5.5261,214544_s_at
4.8831,4.8831,5.8936,214545_s_at
4.864,4.864,4.5361,214546_s_at
4.5186,4.5186,4.5363,214547_at
14.795,14.795,14.7673,214548_x_at
6.2836,6.2836,5.6195,214549_x_at
7.0145,7.0145,7.1789,214550_s_at
4.193,4.193,4.1807,214551_s_at
5.9916,5.9916,6.8068,214552_s_at
7.3772,7.3772,6.7175,214553_s_at
6.8522,6.8522,6.4398,214554_at
5.1904,5.1904,4.7014,214555_at
5.0816,5.0816,5.9019,214556_at
5.2154,5.2154,4.8585,214557_at
6.4751,6.4751,6.2102,214558_at
4.1931,4.1931,4.1808,214559_at
5.6587,5.6587,5.5263,214560_at
4.8465,4.8465,5.1138,214561_at
4.1931,4.1931,5.0203,214562_at
4.7982,4.7982,4.6773,214563_at
5.4675,5.4675,5.7131,214564_s_at
4.5463,4.5463,4.3415,214565_s_at
5.3046,5.3046,4.8129,214566_at
4.1932,4.1932,4.1808,214567_s_at
4.5314,4.5314,4.3185,214568_at
4.9053,4.9053,4.4669,214569_at
5.7613,5.7613,4.6947,214570_x_at
4.1933,4.1933,4.1809,214571_at
5.2048,5.2048,5.0462,214572_s_at
8.1392,8.1392,7.0871,214574_x_at
4.1933,4.1933,5.1717,214575_s_at
4.1934,4.1934,4.1809,214576_at
4.5166,4.5166,4.181,214577_at
8.3814,8.3814,9.2596,214578_s_at
4.3357,4.3357,4.7195,214579_at
4.1934,4.1934,4.1811,214580_x_at
6.2657,6.2657,5.9506,214581_x_at
5.5902,5.5902,6.6853,214582_at
5.6695,5.6695,5.4652,214583_at
4.3256,4.3256,4.3105,214584_x_at
4.835,4.835,4.1811,214586_at
4.1935,4.1935,4.5667,214587_at
5.3049,5.3049,4.4426,214588_s_at
4.7761,4.7761,4.1812,214589_at
4.8888,4.8888,4.8796,214590_s_at
4.8513,4.8513,4.324,214591_at
4.1936,4.1936,4.3849,214592_s_at
4.1936,4.1936,4.1812,214593_at
9.3047,9.3047,8.7237,214594_x_at
4.1937,4.1937,4.3902,214595_at
4.1938,4.1938,4.4865,214596_at
4.1938,4.1938,4.7976,214597_at
4.4512,4.4512,4.7822,214598_at
5.8283,5.8283,5.746,214599_at
4.1939,4.1939,4.9938,214600_at
4.3863,4.3863,4.1813,214601_at
4.194,4.194,4.1813,214602_at
4.194,4.194,4.1814,214603_at
5.8477,5.8477,5.2676,214604_at
4.6022,4.6022,5.2003,214605_x_at
4.6284,4.6284,4.1815,214606_at
6.1588,6.1588,6.12,214607_at
4.4554,4.4554,4.9629,214608_s_at
5.4522,5.4522,6.3274,214609_at
6.0461,6.0461,5.585,214610_at
4.1941,4.1941,5.6577,214611_at
4.1942,4.1942,4.6839,214612_x_at
6.9926,6.9926,6.7948,214613_at
5.1017,5.1017,4.3896,214614_at
5.5679,5.5679,5.8288,214615_at
6.1711,6.1711,5.9229,214616_at
5.4128,5.4128,5.124,214617_at
4.6182,4.6182,5.3264,214618_at
6.3957,6.3957,4.4741,214619_at
5.5015,5.5015,5.0953,214620_x_at
4.1942,4.1942,4.5809,214621_at
4.5998,4.5998,4.4491,214622_at
10.7813,10.7813,9.3686,214623_at
5.459,5.459,5.4251,214624_at
4.2922,4.2922,4.3251,214625_s_at
7.915,7.915,8.2832,214626_s_at
5.9612,5.9612,6.1588,214627_at
4.4383,4.4383,4.9358,214628_at
13.034,13.034,11.9253,214629_x_at
4.7292,4.7292,4.9164,214630_at
4.3671,4.3671,4.4743,214631_at
5.4646,5.4646,5.1918,214632_at
4.1943,4.1943,5.1674,214633_at
4.3391,4.3391,4.1815,214634_at
5.2093,5.2093,5.3946,214635_at
5.5103,5.5103,5.5045,214636_at
4.5038,4.5038,5.7287,214637_at
6.3416,6.3416,5.3681,214638_s_at
4.1944,4.1944,4.1816,214639_s_at
4.6533,4.6533,4.1816,214640_at
4.2952,4.2952,4.1817,214641_at
5.6051,5.6051,5.0119,214642_x_at
7.3602,7.3602,7.0399,214643_x_at
4.7111,4.7111,4.1818,214644_at
5.2924,5.2924,5.279,214645_at
5.6375,5.6375,5.6714,214646_at
4.4315,4.4315,4.2595,214647_s_at
4.7416,4.7416,5.5946,214648_at
5.4677,5.4677,6.161,214649_s_at
5.3066,5.3066,5.4165,214650_x_at
8.1645,8.1645,5.6285,214651_s_at
4.6483,4.6483,4.1818,214652_at
4.8188,4.8188,4.43,214655_at
7.6526,7.6526,8.1019,214656_x_at
6.7728,6.7728,6.7794,214657_s_at
6.6992,6.6992,6.8452,214658_at
8.8876,8.8876,8.423,214659_x_at
4.3313,4.3313,4.1819,214660_at
8.3978,8.3978,8.9046,214661_s_at
7.7575,7.7575,7.3457,214662_at
6.8337,6.8337,5.5083,214663_at
4.1944,4.1944,4.8203,214664_at
7.9879,7.9879,10.5655,214665_s_at
4.9399,4.9399,4.7197,214666_x_at
4.1945,4.1945,4.3172,214667_s_at
5.3146,5.3146,4.1819,214668_at
8.2902,8.2902,9.0026,214669_x_at
5.4269,5.4269,5.0509,214670_at
4.6088,4.6088,4.3304,214671_s_at
8.4255,8.4255,8.3112,214672_at
4.1946,4.1946,4.182,214673_s_at
7.3471,7.3471,6.9657,214674_at
4.6849,4.6849,5.2456,214675_at
5.5505,5.5505,5.0329,214676_x_at
12.6567,12.6567,13.9389,214677_x_at
7.1137,7.1137,5.5281,214678_x_at
7.0787,7.0787,7.8999,214679_x_at
4.4232,4.4232,4.3417,214680_at
5.3548,5.3548,5.9809,214681_at
6.4378,6.4378,4.4095,214682_at
11.4087,11.4087,10.568,214683_s_at
8.4663,8.4663,7.4511,214684_at
4.8694,4.8694,4.9552,214685_at
9.9469,9.9469,9.0831,214686_at
12.6395,12.6395,13.4661,214687_x_at
6.0059,6.0059,6.5569,214688_at
5.652,5.652,5.6299,214689_at
4.322,4.322,5.1561,214690_at
4.1946,4.1946,5.1494,214691_x_at
5.9229,5.9229,4.8485,214692_s_at
8.4941,8.4941,8.7488,214693_x_at
6.8198,6.8198,7.1731,214694_at
5.7469,5.7469,5.8664,214695_at
6.2978,6.2978,9.2234,214696_at
7.3063,7.3063,6.9506,214697_s_at
6.0426,6.0426,6.5422,214698_at
6.3851,6.3851,6.5438,214699_x_at
8.6577,8.6577,8.8104,214700_x_at
5.9599,5.9599,6.4532,214701_s_at
4.1947,4.1947,4.1821,214702_at
6.5368,6.5368,7.2025,214703_s_at
7.1306,7.1306,6.4114,214704_at
4.6588,4.6588,4.5637,214705_at
5.2271,5.2271,5.841,214706_at
8.2172,8.2172,8.1199,214707_x_at
4.1948,4.1948,4.1821,214708_at
10.7033,10.7033,9.8521,214709_s_at
6.6167,6.6167,5.3309,214711_at
5.1172,5.1172,4.5232,214712_at
6.436,6.436,5.7717,214713_at
10.259,10.259,9.6322,214714_at
11.2479,11.2479,9.4468,214715_x_at
5.2283,5.2283,5.2196,214716_at
5.5557,5.5557,6.366,214717_at
6.5051,6.5051,6.2256,214718_at
6.0286,6.0286,6.3404,214719_at
4.9416,4.9416,4.1822,214720_x_at
6.506,6.506,6.463,214721_x_at
10.8507,10.8507,10.2746,214722_at
7.0864,7.0864,7.2247,214723_x_at
4.1948,4.1948,4.4287,214724_at
4.973,4.973,4.6164,214725_at
7.9853,7.9853,8.3618,214726_x_at
5.3637,5.3637,5.5427,214727_at
12.9177,12.9177,12.4647,214728_x_at
5.1373,5.1373,4.5257,214729_at
10.3538,10.3538,8.8373,214730_s_at
7.3274,7.3274,7.4224,214731_at
5.5663,5.5663,4.8539,214732_at
8.2123,8.2123,7.9404,214733_s_at
6.1192,6.1192,6.4949,214734_at
4.1949,4.1949,5.1166,214735_at
9.1912,9.1912,9.1332,214736_s_at
13.1695,13.1695,13.9445,214737_x_at
4.195,4.195,4.2581,214738_s_at
6.6905,6.6905,5.9172,214739_at
6.2185,6.2185,6.0729,214740_at
8.0785,8.0785,7.9254,214742_at
11.3705,11.3705,10.9532,214743_at
7.3148,7.3148,7.9627,214744_s_at
5.4256,5.4256,5.5557,214745_at
6.99,6.99,5.6439,214746_s_at
5.4009,5.4009,5.3755,214747_at
6.8426,6.8426,5.0379,214748_at
12.5551,12.5551,12.7889,214749_s_at
4.4925,4.4925,4.5542,214750_at
6.9716,6.9716,6.1538,214751_at
7.4854,7.4854,8.1767,214752_x_at
7.5942,7.5942,7.2021,214753_at
6.6323,6.6323,5.9011,214754_at
5.4324,5.4324,6.7035,214755_at
8.6791,8.6791,9.4371,214756_x_at
4.195,4.195,4.1822,214757_at
6.7224,6.7224,6.3977,214758_at
5.9585,5.9585,5.9941,214759_at
7.6441,7.6441,7.4485,214760_at
6.1038,6.1038,6.4668,214762_at
5.7028,5.7028,6.227,214763_at
5.6834,5.6834,6.2592,214764_at
7.0898,7.0898,6.3567,214765_s_at
8.053,8.053,7.7685,214766_s_at
5.8344,5.8344,6.0661,214767_s_at
6.0242,6.0242,4.956,214768_x_at
4.1951,4.1951,4.7305,214769_at
4.1952,4.1952,4.1823,214770_at
12.039,12.039,11.7036,214771_x_at
4.8171,4.8171,5.5054,214772_at
7.4202,7.4202,7.3299,214773_x_at
4.1952,4.1952,4.1823,214774_x_at
6.8742,6.8742,7.3222,214775_at
4.3067,4.3067,4.1824,214776_x_at
4.3133,4.3133,4.7397,214777_at
5.3955,5.3955,4.1825,214778_at
8.1028,8.1028,8.4886,214779_s_at
8.0362,8.0362,8.4668,214780_s_at
5.0022,5.0022,4.1825,214781_at
4.1953,4.1953,4.6282,214782_at
9.1998,9.1998,8.8223,214783_s_at
9.4612,9.4612,9.2173,214784_x_at
7.1485,7.1485,7.0199,214785_at
4.8061,4.8061,6.7073,214786_at
5.8413,5.8413,5.6594,214787_at
4.6247,4.6247,4.6502,214788_x_at
9.527,9.527,9.4778,214789_x_at
7.455,7.455,6.8046,214790_at
9.8503,9.8503,8.1388,214791_at
6.4419,6.4419,6.488,214792_x_at
4.3393,4.3393,4.1826,214793_at
7.4306,7.4306,7.2688,214794_at
6.566,6.566,5.8323,214795_at
5.1551,5.1551,5.7194,214796_at
6.672,6.672,6.0582,214797_s_at
5.3982,5.3982,5.2622,214798_at
5.0654,5.0654,4.6841,214799_at
12.1398,12.1398,11.6147,214800_x_at
10.2768,10.2768,8.1392,214801_at
6.6194,6.6194,5.4844,214802_at
4.9638,4.9638,5.0069,214803_at
6.0712,6.0712,5.7322,214804_at
8.7884,8.7884,8.9341,214805_at
5.6956,5.6956,4.3649,214806_at
6.2256,6.2256,4.8444,214807_at
6.6664,6.6664,6.289,214808_at
4.1954,4.1954,5.3096,214809_at
4.1954,4.1954,4.8764,214811_at
11.7712,11.7712,11.8912,214812_s_at
5.3796,5.3796,5.5006,214813_at
6.6948,6.6948,6.2119,214814_at
6.7343,6.7343,4.9865,214815_at
6.4805,6.4805,6.529,214816_x_at
4.1955,4.1955,4.3587,214817_at
4.6048,4.6048,5.1838,214818_at
5.1002,5.1002,4.5754,214819_at
6.2784,6.2784,5.4531,214820_at
4.619,4.619,5.6174,214821_at
4.1956,4.1956,4.2535,214822_at
5.468,5.468,4.385,214823_at
4.1956,4.1956,4.1826,214824_at
4.1957,4.1957,4.9678,214825_at
5.2807,5.2807,4.1827,214826_at
4.3533,4.3533,4.1827,214827_at
4.5714,4.5714,4.1828,214828_s_at
6.3573,6.3573,5.3516,214829_at
6.1496,6.1496,5.2777,214830_at
6.1331,6.1331,4.2793,214831_at
4.1958,4.1958,4.1829,214832_at
6.8205,6.8205,5.1969,214833_at
4.1958,4.1958,4.8984,214834_at
5.7938,5.7938,8.4347,214835_s_at
7.6567,7.6567,9.3372,214836_x_at
5.0282,5.0282,4.1829,214837_at
6.6917,6.6917,7.4493,214838_at
4.692,4.692,5.2591,214839_at
4.1959,4.1959,4.4889,214840_at
4.196,4.196,4.4802,214841_at
4.196,4.196,4.183,214842_s_at
8.5395,8.5395,7.8394,214843_s_at
5.6536,5.6536,5.7848,214844_s_at
5.4637,5.4637,5.3275,214845_s_at
4.4648,4.4648,4.183,214846_s_at
5.8285,5.8285,5.6678,214847_s_at
7.3022,7.3022,7.9947,214848_at
6.4606,6.4606,6.6546,214849_at
6.4757,6.4757,5.633,214850_at
5.0308,5.0308,4.5381,214851_at
4.1961,4.1961,4.3666,214852_x_at
10.3342,10.3342,10.434,214853_s_at
4.1962,4.1962,4.1831,214854_at
5.9148,5.9148,5.3359,214855_s_at
6.0034,6.0034,5.2169,214856_at
6.6586,6.6586,6.1959,214857_at
4.5005,4.5005,4.1832,214858_at
4.4689,4.4689,4.3904,214859_at
5.5853,5.5853,5.4698,214860_at
5.9707,5.9707,5.2726,214861_at
5.1091,5.1091,5.1507,214862_x_at
4.3181,4.3181,5.7275,214863_at
10.2612,10.2612,11.1335,214864_s_at
4.1963,4.1963,4.3079,214865_at
6.3593,6.3593,5.4435,214866_at
8.4761,8.4761,7.5376,214867_at
4.1963,4.1963,4.3973,214868_at
8.4618,8.4618,8.219,214869_x_at
12.6291,12.6291,11.6298,214870_x_at
4.5514,4.5514,4.2604,214871_x_at
4.1964,4.1964,4.1832,214872_at
11.0624,11.0624,8.9034,214873_at
5.49,5.49,5.3466,214874_at
6.6899,6.6899,7.8205,214875_x_at
5.2587,5.2587,6.5129,214876_s_at
6.3147,6.3147,6.2309,214877_at
5.382,5.382,4.5335,214878_at
8.1838,8.1838,8.6529,214879_x_at
5.0152,5.0152,4.7433,214880_x_at
5.1426,5.1426,6.0182,214881_s_at
13.5768,13.5768,13.1609,214882_s_at
4.3685,4.3685,5.6288,214883_at
4.1965,4.1965,4.862,214884_at
7.7106,7.7106,7.5476,214885_at
4.7926,4.7926,4.3205,214886_s_at
4.1965,4.1965,4.1833,214887_at
6.0391,6.0391,6.5425,214888_at
4.1966,4.1966,4.1833,214889_at
4.1967,4.1967,4.1834,214890_s_at
6.0574,6.0574,6.7218,214891_at
7.5472,7.5472,7.7234,214892_x_at
4.3511,4.3511,4.1834,214893_x_at
8.5081,8.5081,8.2226,214894_x_at
5.0259,5.0259,5.1576,214895_s_at
4.7649,4.7649,5.3892,214896_at
4.9782,4.9782,4.1835,214897_at
5.4718,5.4718,4.5073,214898_x_at
4.1967,4.1967,4.1836,214899_at
5.7155,5.7155,6.6361,214900_at
8.2703,8.2703,7.776,214901_at
8.5218,8.5218,8.1463,214902_x_at
4.6724,4.6724,4.5279,214903_at
4.5949,4.5949,4.5521,214904_at
4.1968,4.1968,4.3118,214905_at
6.5015,6.5015,6.8103,214906_x_at
5.6932,5.6932,6.2253,214907_at
6.1871,6.1871,6.5529,214908_s_at
8.9058,8.9058,9.6104,214909_s_at
7.3137,7.3137,7.704,214910_s_at
11.5133,11.5133,11.5356,214911_s_at
5.1437,5.1437,4.3651,214912_at
4.8762,4.8762,4.7497,214913_at
4.1969,4.1969,4.1836,214914_at
5.4291,5.4291,5.2946,214915_at
7.7536,7.7536,9.887,214916_x_at
6.2809,6.2809,5.2682,214917_at
6.9657,6.9657,5.5881,214918_at
8.4137,8.4137,7.759,214919_s_at
4.5581,4.5581,4.4958,214920_at
4.9077,4.9077,5.0898,214921_at
5.3303,5.3303,4.5979,214922_at
5.8143,5.8143,6.6701,214923_at
9.7406,9.7406,9.1918,214924_s_at
6.0615,6.0615,6.4838,214925_s_at
4.1969,4.1969,4.3905,214926_at
5.4749,5.4749,5.74,214927_at
5.5721,5.5721,6.4592,214928_at
4.5629,4.5629,5.8059,214929_s_at
4.4451,4.4451,4.1837,214930_at
6.1546,6.1546,6.9496,214931_s_at
4.4433,4.4433,4.9534,214932_at
7.1113,7.1113,6.7355,214933_at
6.3164,6.3164,5.7794,214934_at
4.922,4.922,4.2847,214935_at
7.1779,7.1779,5.7756,214936_at
10.2315,10.2315,9.42,214937_x_at
14.745,14.745,14.6349,214938_x_at
4.197,4.197,4.1838,214939_x_at
5.7536,5.7536,5.0293,214940_s_at
9.0591,9.0591,9.1872,214941_s_at
4.9332,4.9332,5.7751,214942_at
5.8288,5.8288,5.789,214943_s_at
5.4963,5.4963,6.4671,214944_at
4.9334,4.9334,4.6758,214945_at
10.0762,10.0762,10.3229,214946_x_at
5.456,5.456,4.5931,214947_at
9.7175,9.7175,8.8654,214948_s_at
8.1749,8.1749,7.418,214949_at
6.0855,6.0855,6.0142,214950_at
5.84,5.84,5.3648,214951_at
4.3605,4.3605,4.1838,214952_at
8.4112,8.4112,7.1984,214953_s_at
4.1971,4.1971,4.6076,214954_at
6.0345,6.0345,7.0511,214955_at
5.8113,5.8113,5.8163,214956_at
4.5276,4.5276,4.6332,214957_at
6.3848,6.3848,6.323,214958_s_at
7.0159,7.0159,7.1404,214959_s_at
6.904,6.904,7.0452,214960_at
4.1971,4.1971,4.1839,214961_at
6.6124,6.6124,7.3829,214962_s_at
7.1977,7.1977,8.6653,214963_at
5.6431,5.6431,5.2557,214964_at
6.0486,6.0486,6.9153,214965_at
4.7658,4.7658,5.2471,214966_at
4.7169,4.7169,4.4468,214967_at
4.3927,4.3927,4.6386,214968_at
6.0991,6.0991,6.651,214969_at
4.3257,4.3257,4.9305,214970_s_at
4.1972,4.1972,4.1839,214971_s_at
7.2288,7.2288,7.1127,214972_at
6.856,6.856,7.5113,214973_x_at
4.6613,4.6613,4.4359,214974_x_at
4.9784,4.9784,5.6498,214975_s_at
4.7014,4.7014,5.3801,214976_at
4.1973,4.1973,4.184,214977_at
4.3883,4.3883,4.1841,214978_s_at
4.902,4.902,4.9919,214979_at
6.2929,6.2929,6.3576,214980_at
4.6909,4.6909,4.1841,214981_at
6.2818,6.2818,5.8062,214982_at
7.9105,7.9105,8.339,214983_at
5.5085,5.5085,5.2519,214984_at
4.1973,4.1973,4.1842,214985_at
7.5091,7.5091,7.7285,214986_x_at
5.8259,5.8259,6.0394,214987_at
10.6773,10.6773,10.9685,214988_s_at
8.3464,8.3464,6.8847,214989_x_at
4.4463,4.4463,4.1842,214990_at
5.323,5.323,4.2819,214991_s_at
4.3134,4.3134,4.9659,214992_s_at
4.1974,4.1974,4.282,214993_at
4.304,4.304,4.1843,214994_at
4.3119,4.3119,6.045,214995_s_at
6.4121,6.4121,6.2418,214996_at
6.4624,6.4624,5.6332,214997_at
4.7251,4.7251,5.6207,214998_at
5.0656,5.0656,5.8998,214999_s_at
13.4125,13.4125,12.8186,215001_s_at
4.1975,4.1975,4.1844,215002_at
4.6726,4.6726,4.4081,215003_at
7.8954,7.8954,8.1322,215004_s_at
6.0171,6.0171,4.7555,215005_at
8.6097,8.6097,8.6249,215006_at
4.1975,4.1975,4.1844,215008_at
8.7499,8.7499,9.0692,215009_s_at
4.1976,4.1976,4.1845,215010_s_at
5.978,5.978,6.2087,215011_at
6.3965,6.3965,6.2614,215012_at
5.1674,5.1674,4.4234,215013_s_at
4.1977,4.1977,4.1845,215014_at
5.4781,5.4781,4.8557,215015_at
7.5405,7.5405,6.3579,215016_x_at
8.1969,8.1969,5.9193,215017_s_at
5.0974,5.0974,4.1846,215018_at
5.7423,5.7423,5.6295,215019_x_at
4.1977,4.1977,4.1847,215020_at
4.1978,4.1978,4.1847,215021_s_at
6.3277,6.3277,5.4426,215022_x_at
6.7534,6.7534,7.0402,215023_s_at
6.5428,6.5428,5.9729,215024_at
4.1979,4.1979,4.1848,215025_at
5.5943,5.5943,6.4449,215026_x_at
5.8262,5.8262,5.2301,215027_at
6.7656,6.7656,4.495,215028_at
7.0412,7.0412,6.4313,215029_at
6.7128,6.7128,6.2494,215030_at
7.5687,7.5687,7.5904,215031_x_at
7.6882,7.6882,6.6427,215032_at
4.7993,4.7993,5.445,215033_at
4.3378,4.3378,4.1848,215034_s_at
4.1979,4.1979,4.1849,215035_at
5.3023,5.3023,5.3949,215036_at
5.3659,5.3659,5.0745,215037_s_at
9.1011,9.1011,8.626,215038_s_at
4.7732,4.7732,5.9195,215039_at
7.1701,7.1701,7.6839,215040_at
4.198,4.198,4.308,215041_s_at
4.1981,4.1981,4.3342,215042_at
5.2095,5.2095,5.5392,215043_s_at
5.8041,5.8041,6.1846,215044_s_at
4.4764,4.4764,4.5616,215045_at
5.8191,5.8191,4.899,215046_at
4.1982,4.1982,4.9238,215047_at
4.7667,4.7667,4.5233,215048_at
5.5762,5.5762,5.3714,215049_x_at
5.8531,5.8531,6.3204,215050_x_at
10.0782,10.0782,8.0444,215051_x_at
4.1982,4.1982,4.4313,215052_at
5.4788,5.4788,5.5,215053_at
4.7253,4.7253,4.2679,215054_at
6.0685,6.0685,5.2766,215055_at
5.6288,5.6288,6.6735,215056_at
6.1717,6.1717,5.6606,215057_at
4.6807,4.6807,4.6728,215058_at
4.1983,4.1983,4.185,215059_at
4.5327,4.5327,5.1392,215060_at
4.1984,4.1984,4.5669,215061_at
5.561,5.561,5.0881,215062_at
7.0797,7.0797,7.6017,215063_x_at
4.1984,4.1984,4.9007,215064_at
5.6361,5.6361,5.3772,215065_at
4.6024,4.6024,4.6794,215066_at
8.2453,8.2453,7.5609,215067_x_at
5.7971,5.7971,5.6136,215068_s_at
6.4265,6.4265,6.4476,215069_at
5.4579,5.4579,5.1155,215070_x_at
8.9546,8.9546,7.3081,215071_s_at
6.0288,6.0288,6.6821,215072_x_at
4.1985,4.1985,4.6373,215073_s_at
4.1986,4.1986,4.9307,215074_at
7.7594,7.7594,8.2059,215075_s_at
4.9055,4.9055,5.1536,215076_s_at
4.3195,4.3195,5.1193,215077_at
6.1666,6.1666,5.6262,215078_at
5.7393,5.7393,5.2869,215079_at
4.1986,4.1986,4.185,215080_s_at
4.1987,4.1987,4.1851,215081_at
7.2182,7.2182,8.0379,215082_at
8.0112,8.0112,6.8382,215083_at
7.6194,7.6194,7.2066,215084_s_at
4.3884,4.3884,4.7691,215085_x_at
4.1988,4.1988,4.609,215086_at
6.0236,6.0236,7.8892,215087_at
8.7449,8.7449,9.2424,215088_s_at
10.6951,10.6951,10.5706,215089_s_at
9.0057,9.0057,8.7661,215090_x_at
13.536,13.536,13.6706,215091_s_at
6.8103,6.8103,6.3054,215092_s_at
4.7497,4.7497,4.7863,215094_at
5.6697,5.6697,4.5951,215095_at
12.8984,12.8984,11.9131,215096_s_at
4.4139,4.4139,4.1851,215097_at
4.3588,4.3588,4.5941,215098_at
4.1989,4.1989,4.1852,215099_s_at
5.4592,5.4592,6.4094,215100_at
4.1989,4.1989,4.9536,215101_s_at
4.7546,4.7546,4.8834,215102_at
4.5951,4.5951,4.6657,215103_at
4.9672,4.9672,4.3875,215104_at
6.4071,6.4071,6.2113,215105_at
5.1857,5.1857,4.4688,215106_at
4.199,4.199,4.1853,215107_s_at
4.1991,4.1991,4.1853,215108_x_at
6.8612,6.8612,6.9056,215109_at
4.1991,4.1991,4.1854,215110_at
8.873,8.873,8.0049,215111_s_at
4.1992,4.1992,4.1854,215112_x_at
6.8353,6.8353,7.2261,215113_s_at
6.6747,6.6747,6.4922,215114_at
6.6614,6.6614,6.4736,215115_x_at
7.9512,7.9512,6.4565,215117_at
4.8697,4.8697,6.4512,215118_s_at
4.1993,4.1993,4.1855,215119_at
4.1993,4.1993,4.1856,215120_s_at
10.4018,10.4018,11.7372,215121_x_at
4.3147,4.3147,4.5618,215122_at
7.8097,7.8097,7.4198,215123_at
5.0658,5.0658,4.2536,215124_at
4.5107,4.5107,5.2275,215125_s_at
5.815,5.815,5.8382,215126_at
10.144,10.144,8.9763,215127_s_at
6.3818,6.3818,6.4739,215128_at
4.6487,4.6487,4.6448,215129_at
5.6157,5.6157,5.5015,215130_s_at
5.1216,5.1216,5.7277,215131_at
4.9556,4.9556,4.5215,215132_at
4.1994,4.1994,4.5559,215133_s_at
5.055,5.055,5.5577,215134_at
6.7916,6.7916,5.6484,215135_at
7.8971,7.8971,8.7957,215136_s_at
7.2824,7.2824,6.754,215137_at
4.7595,4.7595,4.659,215138_s_at
4.1995,4.1995,4.1856,215139_at
4.4994,4.4994,4.4004,215140_at
4.5654,4.5654,4.8015,215141_at
4.1995,4.1995,4.1857,215142_at
5.689,5.689,5.7364,215143_at
4.5383,4.5383,5.1227,215144_at
4.1996,4.1996,4.1857,215145_s_at
5.7709,5.7709,5.3637,215146_s_at
7.9246,7.9246,6.9185,215147_at
8.0191,8.0191,7.5972,215148_s_at
4.3639,4.3639,4.2622,215149_at
5.629,5.629,5.4377,215150_at
5.6016,5.6016,4.9401,215151_at
6.7274,6.7274,5.5508,215152_at
4.3821,4.3821,4.322,215153_at
4.3366,4.3366,5.6102,215154_at
7.326,7.326,6.9034,215155_at
6.0971,6.0971,6.1798,215156_at
14.8146,14.8146,14.8386,215157_x_at
9.2665,9.2665,8.4396,215158_s_at
5.7981,5.7981,6.3262,215159_s_at
9.943,9.943,9.6007,215160_x_at
4.1997,4.1997,4.1858,215161_at
5.7568,5.7568,5.7148,215162_at
6.0296,6.0296,5.1106,215163_at
8.1037,8.1037,5.9463,215164_at
6.9896,6.9896,7.1806,215165_x_at
4.1997,4.1997,4.1859,215166_at
5.6205,5.6205,6.383,215167_at
4.6535,4.6535,4.4479,215168_at
7.1765,7.1765,5.2054,215169_at
5.725,5.725,5.87,215170_s_at
10.2981,10.2981,10.7757,215171_s_at
4.1998,4.1998,4.1859,215172_at
4.1999,4.1999,4.3149,215173_at
4.9732,4.9732,5.1229,215174_at
7.3986,7.3986,6.6654,215175_at
6.9298,6.9298,7.6724,215176_x_at
5.4031,5.4031,6.2354,215177_s_at
6.1658,6.1658,6.7172,215178_x_at
10.4436,10.4436,9.1752,215179_x_at
5.5617,5.5617,5.9658,215180_at
5.1914,5.1914,4.5718,215181_at
6.5398,6.5398,6.2497,215182_x_at
4.7366,4.7366,5.6072,215183_at
4.1999,4.1999,4.186,215185_at
5.2891,5.2891,4.5217,215186_at
4.6056,4.6056,4.7173,215187_at
6.8411,6.8411,6.8851,215188_at
5.5172,5.5172,6.4955,215189_at
6.6115,6.6115,6.946,215190_at
7.2692,7.2692,6.4913,215191_at
4.3068,4.3068,4.1861,215192_at
13.6866,13.6866,13.8887,215193_x_at
4.2,4.2,4.1861,215194_at
6.4527,6.4527,5.4788,215195_at
5.4229,5.4229,5.8392,215196_at
5.6332,5.6332,4.7017,215197_at
5.0362,5.0362,4.8487,215198_s_at
4.9951,4.9951,4.1862,215199_at
11.8314,11.8314,9.6413,215200_x_at
7.469,7.469,5.3787,215201_at
4.5861,4.5861,4.4537,215202_at
7.3652,7.3652,6.914,215203_at
7.1871,7.1871,5.6062,215204_at
4.5385,4.5385,4.5396,215205_x_at
5.5612,5.5612,6.734,215206_at
6.5769,6.5769,6.6992,215207_x_at
7.6782,7.6782,6.6667,215208_x_at
5.5765,5.5765,5.8244,215209_at
8.2675,8.2675,8.0836,215210_s_at
5.7539,5.7539,5.7009,215211_at
6.7703,6.7703,4.4982,215212_at
6.0272,6.0272,5.245,215213_at
6.5377,6.5377,4.8245,215214_at
7.3116,7.3116,8.3159,215215_s_at
4.2001,4.2001,4.581,215216_at
6.7308,6.7308,6.6203,215217_at
8.6429,8.6429,9.1049,215218_s_at
5.8201,5.8201,4.7662,215219_at
5.7038,5.7038,5.1765,215220_s_at
9.2949,9.2949,9.1203,215221_at
8.1946,8.1946,8.3079,215222_x_at
13.8223,13.8223,12.7272,215223_s_at
